# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
  381       2.564586682557e-10       1.863612916748e-13       2.533790960269e-14 
  382       2.547923015356e-10       1.847323560897e-13       2.488864840857e-14 
  383       2.531859351172e-10       1.831209489167e-13       2.444680961046e-14 
  384       2.516394826540e-10       1.815269814197e-13       2.401231165728e-14 
  385       2.501528370288e-10       1.799503548949e-13       2.358506857238e-14 
  386       2.487258701720e-10       1.783909605840e-13       2.316498991788e-14 
  387       2.473584328802e-10       1.768486795871e-13       2.275198075890e-14 
  388       2.460503546348e-10       1.753233827753e-13       2.234594162790e-14 
  389       2.448014434202e-10       1.738149307041e-13       2.194676848891e-14 
  390       2.436114855427e-10       1.723231735256e-13       2.155435270185e-14 
  391       2.424802454484e-10       1.708479509020e-13       2.116858098680e-14 
  392       2.414074655425e-10       1.693890919181e-13       2.078933538829e-14 
  393       2.403928660068e-10       1.679464149943e-13       2.041649323958e-14 
  394       2.394361446192e-10       1.665197277997e-13       2.004992712695e-14 
  395       2.385369765713e-10       1.651088271644e-13       1.968950485398e-14 
  396       2.376950142877e-10       1.637134989931e-13       1.933508940583e-14 
  397       2.369098872438e-10       1.623335181774e-13       1.898653891353e-14 
  398       2.361812017846e-10       1.609686485090e-13       1.864370661827e-14 
  399       2.355085409432e-10       1.596186425925e-13       1.830644083566e-14 
  400       2.348914642594e-10       1.582832417583e-13       1.797458492006e-14 
  401       2.343295075978e-10       1.569621759755e-13       1.764797722882e-14 
  402       2.338221829665e-10       1.556551637645e-13       1.732645108657e-14 
  403       2.333689783360e-10       1.543619121104e-13       1.700983474953e-14 
  404       2.329693574569e-10       1.530821163755e-13       1.669795136979e-14 
  405       2.326227596790e-10       1.518154602122e-13       1.639061895954e-14 
  406       2.323285997695e-10       1.505616154762e-13       1.608765035545e-14 
  407       2.320862677316e-10       1.493202421390e-13       1.578885318287e-14 
  408       2.318951286230e-10       1.480909882008e-13       1.549402982016e-14 
  409       2.317545223743e-10       1.468734896037e-13       1.520297736294e-14 
  410       2.316637636075e-10       1.456673701444e-13       1.491548758841e-14 
  411       2.316221889408e-10       1.444723079005e-13       1.463138479026e-14 
  412       2.316293011135e-10       1.432882372730e-13       1.435064082904e-14 
  413       2.316846295967e-10       1.421151539115e-13       1.407326407671e-14 
  414       2.317876834201e-10       1.409530488057e-13       1.379926190436e-14 
  415       2.319379510236e-10       1.398019082456e-13       1.352864067332e-14 
  416       2.321349001099e-10       1.386617137810e-13       1.326140572626e-14 
  417       2.323779774961e-10       1.375324421823e-13       1.299756137836e-14 
  418       2.326666089667e-10       1.364140653996e-13       1.273711090841e-14 
  419       2.330001991248e-10       1.353065505235e-13       1.248005654993e-14 
  420       2.333781312449e-10       1.342098597448e-13       1.222639948227e-14 
  421       2.337997671248e-10       1.331239503143e-13       1.197613982178e-14 
  422       2.342644469376e-10       1.320487745034e-13       1.172927661290e-14 
  423       2.347714890841e-10       1.309842795635e-13       1.148580781928e-14 
  424       2.353201900449e-10       1.299304076864e-13       1.124573031492e-14 
  425       2.359098242323e-10       1.288870959641e-13       1.100903987527e-14 
  426       2.365396438428e-10       1.278542763489e-13       1.077573116839e-14 
  427       2.372088787090e-10       1.268318756137e-13       1.054579774600e-14 
  428       2.379167361517e-10       1.258198153115e-13       1.031923203470e-14 
  429       2.386624008322e-10       1.248180117356e-13       1.009602532700e-14 
  430       2.394450346044e-10       1.238263758800e-13       9.876167772513e-15 
  431       2.402637763669e-10       1.228448133988e-13       9.659648369017e-15 
  432       2.411177419152e-10       1.218732245667e-13       9.446454953623e-15 
  433       2.420060237938e-10       1.209115042388e-13       9.236574193877e-15 
  434       2.429276911481e-10       1.199595418107e-13       9.029991578881e-15 
  435       2.438817895772e-10       1.190172211783e-13       8.826691410422e-15 
  436       2.448673409854e-10       1.180844206982e-13       8.626656794089e-15 
  437       2.458833434344e-10       1.171610131475e-13       8.429869630396e-15 
  438       2.469287709959e-10       1.162468656836e-13       8.236310605905e-15 
  439       2.480025736033e-10       1.153418398046e-13       8.045959184347e-15 
  440       2.491036769040e-10       1.144457913094e-13       7.858793597744e-15 
  441       2.502309821115e-10       1.135585702570e-13       7.674790837532e-15 
  442       2.513833658576e-10       1.126800209273e-13       7.493926645681e-15 
  443       2.525596800446e-10       1.118099817809e-13       7.316175505819e-15 
  444       2.537587516971e-10       1.109482854187e-13       7.141510634351e-15 
  445       2.549793828146e-10       1.100947585427e-13       6.969903971586e-15 
  446       2.562203502234e-10       1.092492219150e-13       6.801326172854e-15 
  447       2.574804054287e-10       1.084114903190e-13       6.635746599629e-15 
  448       2.587582744668e-10       1.075813725184e-13       6.473133310652e-15 
  449       2.600526577574e-10       1.067586712177e-13       6.313453053055e-15 
  450       2.613622299555e-10       1.059431830221e-13       6.156671253479e-15 
  451       2.626857692202e-10       1.051347332153e-13       6.002756915280e-15 
  452       2.640225499088e-10       1.043332814059e-13       5.851697501965e-15 
  453       2.653719622471e-10       1.035388192074e-13       5.703484515941e-15 
  454       2.667333839856e-10       1.027513357078e-13       5.558108629813e-15 
  455       2.681061803275e-10       1.019708174513e-13       5.415559680394e-15 
  456       2.694897038571e-10       1.011972484179e-13       5.275826662711e-15 
  457       2.708832944681e-10       1.004306100043e-13       5.138897724021e-15 
  458       2.722862792920e-10       9.967088100444e-14       5.004760157816e-15 
  459       2.736979726263e-10       9.891803759000e-14       4.873400397836e-15 
  460       2.751176758629e-10       9.817205329078e-14       4.744804012077e-15 
  461       2.765446774165e-10       9.743289897531e-14       4.618955696801e-15 
  462       2.779782526528e-10       9.670054283139e-14       4.495839270548e-15 
  463       2.794176638168e-10       9.597495034652e-14       4.375437668144e-15 
  464       2.808621599612e-10       9.525608428847e-14       4.257732934712e-15 
  465       2.823109768749e-10       9.454390468580e-14       4.142706219682e-15 
  466       2.837633370108e-10       9.383836880832e-14       4.030337770799e-15 
  467       2.852184494148e-10       9.313943114767e-14       3.920606928136e-15 
  468       2.866755096536e-10       9.244704339778e-14       3.813492118102e-15 
  469       2.881336997431e-10       9.176115443541e-14       3.708970847452e-15 
  470       2.895921880771e-10       9.108171030065e-14       3.607019697298e-15 
  471       2.910501293551e-10       9.040865417745e-14       3.507614317119e-15 
  472       2.925066645111e-10       8.974192637412e-14       3.410729418768e-15 
  473       2.939609206415e-10       8.908146430384e-14       3.316338770488e-15 
  474       2.954120109337e-10       8.842720246519e-14       3.224415190914e-15 
  475       2.968590345944e-10       8.777907242264e-14       3.134930543091e-15 
  476       2.983010767777e-10       8.713700278709e-14       3.047855728478e-15 
  477       2.997372085139e-10       8.650091919636e-14       2.963160680961e-15 
  478       3.011664866373e-10       8.587074429572e-14       2.880814360862e-15 
  479       3.025879537146e-10       8.524639771840e-14       2.800784748949e-15 
  480       3.040006379736e-10       8.462779606608e-14       2.723038840447e-15 
  481       3.054035532313e-10       8.401485288944e-14       2.647542639046e-15 
  482       3.067956988221e-10       8.340747866865e-14       2.574261150911e-15 
  483       3.081760595262e-10       8.280558079389e-14       2.503158378696e-15 
  484       3.095436054981e-10       8.220906354586e-14       2.434197315548e-15 
  485       3.108972921946e-10       8.161782807632e-14       2.367339939121e-15 
  486       3.122360603035e-10       8.103177238853e-14       2.302547205586e-15 
  487       3.135588356715e-10       8.045079131786e-14       2.239779043639e-15 
  488       3.148645292330e-10       7.987477651223e-14       2.178994348510e-15 
  489       3.161520369379e-10       7.930361641265e-14       2.120150975979e-15 
  490       3.174202396806e-10       7.873719623375e-14       2.063205736376e-15 
  491       3.186681468949e-10       7.817541688741e-14       2.008118902439e-15 
  492       3.198953321672e-10       7.761825241006e-14       1.954867891910e-15 
  493       3.211015103869e-10       7.706569419821e-14       1.903433978464e-15 
  494       3.222863952457e-10       7.651773220907e-14       1.853797810780e-15 
  495       3.234496992371e-10       7.597435495049e-14       1.805939408795e-15 
  496       3.245911336561e-10       7.543554947087e-14       1.759838159958e-15 
  497       3.257104085990e-10       7.490130134907e-14       1.715472815478e-15 
  498       3.268072329632e-10       7.437159468439e-14       1.672821486580e-15 
  499       3.278813144466e-10       7.384641208639e-14       1.631861640756e-15 
  500       3.289323595474e-10       7.332573466494e-14       1.592570098017e-15 
  501       3.299600735638e-10       7.280954202003e-14       1.554923027145e-15 
  502       3.309641605939e-10       7.229781223176e-14       1.518895941945e-15 
  503       3.319443235350e-10       7.179052185025e-14       1.484463697499e-15 
  504       3.329002640835e-10       7.128764588556e-14       1.451600486414e-15 
  505       3.338316827348e-10       7.078915779759e-14       1.420279835081e-15 
  506       3.347382787824e-10       7.029502948605e-14       1.390474599919e-15 
  507       3.356197503183e-10       6.980523128035e-14       1.362156963636e-15 
  508       3.364757942321e-10       6.931973192951e-14       1.335298431473e-15 
  509       3.373061062111e-10       6.883849859214e-14       1.309869827460e-15 
  510       3.381103807397e-10       6.836149682630e-14       1.285841290671e-15 
  511       3.388883110993e-10       6.788869057947e-14       1.263182271471e-15 
  512       3.396395893679e-10       6.742004217843e-14       1.241861527769e-15 
  513       3.403639064198e-10       6.695551231924e-14       1.221847121275e-15 
  514       3.410609519251e-10       6.649506005710e-14       1.203106413747e-15 
  515       3.417304143499e-10       6.603864279632e-14       1.185606063244e-15 
  516       3.423719809555e-10       6.558621628023e-14       1.169312020381e-15 
  517       3.429853377981e-10       6.513773458108e-14       1.154189524579e-15 
  518       3.435701697289e-10       6.469315009000e-14       1.140203100318e-15 
  519       3.441261603934e-10       6.425241350691e-14       1.127316553386e-15 
  520       3.446529922312e-10       6.381547383043e-14       1.115492967137e-15 
  521       3.451503464758e-10       6.338227834781e-14       1.104694698741e-15 
  522       3.456179031542e-10       6.295277262487e-14       1.094883375431e-15 
  523       3.460553410865e-10       6.252690049590e-14       1.086019890764e-15 
  524       3.464623378858e-10       6.210460405359e-14       1.078064400867e-15 
  525       3.468385699576e-10       6.168582363896e-14       1.070976320691e-15 
  526       3.471837124998e-10       6.127049783128e-14       1.064714320262e-15 
  527       3.474974395022e-10       6.085856343800e-14       1.059236320937e-15 
  528       3.477794237464e-10       6.044995548465e-14       1.054499491652e-15 
  529       3.480293368050e-10       6.004460720479e-14       1.050460245176e-15 
  530       3.482468490418e-10       5.964245002992e-14       1.047074234362e-15 
  531       3.484317168836e-10       5.924342450508e-14       1.044304198705e-15 
  532       3.485840472651e-10       5.884751338510e-14       1.042143748044e-15 
  533       3.487040404317e-10       5.845470942563e-14       1.040594223359e-15 
  534       3.487919033594e-10       5.806500453406e-14       1.039656905026e-15 
  535       3.488478497917e-10       5.767838976414e-14       1.039333012399e-15 
  536       3.488721002762e-10       5.729485531050e-14       1.039623703403e-15 
  537       3.488648822016e-10       5.691439050322e-14       1.040530074118e-15 
  538       3.488264298341e-10       5.653698380242e-14       1.042053158363e-15 
  539       3.487569843547e-10       5.616262279281e-14       1.044193927290e-15 
  540       3.486567938954e-10       5.579129417823e-14       1.046953288965e-15 
  541       3.485261135764e-10       5.542298377625e-14       1.050332087956e-15 
  542       3.483652055425e-10       5.505767651272e-14       1.054331104922e-15 
  543       3.481743390002e-10       5.469535641633e-14       1.058951056199e-15 
  544       3.479537902542e-10       5.433600661319e-14       1.064192593385e-15 
  545       3.477038427442e-10       5.397960932138e-14       1.070056302930e-15 
  546       3.474247870820e-10       5.362614584551e-14       1.076542705721e-15 
  547       3.471169210877e-10       5.327559657129e-14       1.083652256669e-15 
  548       3.467805498269e-10       5.292794096011e-14       1.091385344298e-15 
  549       3.464159856472e-10       5.258315754359e-14       1.099742290328e-15 
  550       3.460235482152e-10       5.224122391813e-14       1.108723349267e-15 
