# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 2824       4.629322397138e-12       8.935499000262e-17       1.225580054562e-17 
 2825       4.608281818460e-12       8.922308865887e-17       1.218255380558e-17 
 2826       4.587440729121e-12       8.909142641603e-17       1.210846436677e-17 
 2827       4.566800920831e-12       8.896000256675e-17       1.203359239555e-17 
 2828       4.546364189373e-12       8.882881639989e-17       1.195799823200e-17 
 2829       4.526132334604e-12       8.869786720049e-17       1.188174239008e-17 
 2830       4.506107160465e-12       8.856715424976e-17       1.180488555778e-17 
 2831       4.486290474976e-12       8.843667682510e-17       1.172748859729e-17 
 2832       4.466684090246e-12       8.830643420009e-17       1.164961254512e-17 
 2833       4.447289822471e-12       8.817642564446e-17       1.157131861230e-17 
 2834       4.428109491943e-12       8.804665042415e-17       1.149266818451e-17 
 2835       4.409144923048e-12       8.791710780122e-17       1.141372282222e-17 
 2836       4.390397944271e-12       8.778779703390e-17       1.133454426088e-17 
 2837       4.371870388203e-12       8.765871737660e-17       1.125519441104e-17 
 2838       4.353564091537e-12       8.752986807985e-17       1.117573535854e-17 
 2839       4.335480895078e-12       8.740124839035e-17       1.109622936462e-17 
 2840       4.317622643742e-12       8.727285755092e-17       1.101673886612e-17 
 2841       4.299991186563e-12       8.714469480055e-17       1.093732647560e-17 
 2842       4.282588376692e-12       8.701675937434e-17       1.085805498151e-17 
 2843       4.265416071405e-12       8.688905050353e-17       1.077898734836e-17 
 2844       4.248476132100e-12       8.676156741549e-17       1.070018671683e-17 
 2845       4.231770424308e-12       8.663430933370e-17       1.062171640398e-17 
 2846       4.215300817691e-12       8.650727547779e-17       1.054363990335e-17 
 2847       4.199069186046e-12       8.638046506346e-17       1.046602088516e-17 
 2848       4.183077407309e-12       8.625387730257e-17       1.038892319644e-17 
 2849       4.167327363559e-12       8.612751140305e-17       1.031241086119e-17 
 2850       4.151820941020e-12       8.600136656895e-17       1.023654808054e-17 
 2851       4.136559486018e-12       8.587544210887e-17       1.016138742256e-17 
 2852       4.121542169786e-12       8.574973776195e-17       1.008693432521e-17 
 2853       4.106767615266e-12       8.562425337355e-17       1.001318241139e-17 
 2854       4.092234440386e-12       8.549898878694e-17       9.940125282616e-18 
 2855       4.077941258059e-12       8.537394384332e-17       9.867756519077e-18 
 2856       4.063886676175e-12       8.524911838178e-17       9.796069679563e-18 
 2857       4.050069297598e-12       8.512451223933e-17       9.725058301469e-18 
 2858       4.036487720160e-12       8.500012525089e-17       9.654715900767e-18 
 2859       4.023140536659e-12       8.487595724926e-17       9.585035971989e-18 
 2860       4.010026334851e-12       8.475200806517e-17       9.516011988204e-18 
 2861       3.997143697447e-12       8.462827752723e-17       9.447637401006e-18 
 2862       3.984491202107e-12       8.450476546196e-17       9.379905640483e-18 
 2863       3.972067421438e-12       8.438147169375e-17       9.312810115208e-18 
 2864       3.959870922985e-12       8.425839604490e-17       9.246344212211e-18 
 2865       3.947900269231e-12       8.413553833561e-17       9.180501296966e-18 
 2866       3.936154017589e-12       8.401289838393e-17       9.115274713364e-18 
 2867       3.924630720397e-12       8.389047600582e-17       9.050657783701e-18 
 2868       3.913328924917e-12       8.376827101512e-17       8.986643808652e-18 
 2869       3.902247173325e-12       8.364628322355e-17       8.923226067254e-18 
 2870       3.891384002712e-12       8.352451244068e-17       8.860397816888e-18 
 2871       3.880737945072e-12       8.340295847401e-17       8.798152293254e-18 
 2872       3.870307527306e-12       8.328162112884e-17       8.736482710356e-18 
 2873       3.860091271211e-12       8.316050020841e-17       8.675382260482e-18 
 2874       3.850087693475e-12       8.303959551377e-17       8.614844114181e-18 
 2875       3.840295305678e-12       8.291890684387e-17       8.554861420245e-18 
 2876       3.830712614281e-12       8.279843399550e-17       8.495427305691e-18 
 2877       3.821338120624e-12       8.267817676333e-17       8.436534875738e-18 
 2878       3.812170320922e-12       8.255813493988e-17       8.378177213790e-18 
 2879       3.803207706259e-12       8.243830831551e-17       8.320347381415e-18 
 2880       3.794448762584e-12       8.231869667845e-17       8.263038418325e-18 
 2881       3.785891970704e-12       8.219929981477e-17       8.206243342357e-18 
 2882       3.777535806284e-12       8.208011750840e-17       8.149955149452e-18 
 2883       3.769378739838e-12       8.196114954110e-17       8.094166813638e-18 
 2884       3.761419236725e-12       8.184239569248e-17       8.038871287006e-18 
 2885       3.753655757145e-12       8.172385573999e-17       7.984061499694e-18 
 2886       3.746086756136e-12       8.160552945892e-17       7.929730359866e-18 
 2887       3.738710683565e-12       8.148741662239e-17       7.875870753692e-18 
 2888       3.731525984128e-12       8.136951700136e-17       7.822475545328e-18 
 2889       3.724531097341e-12       8.125183036461e-17       7.769537576896e-18 
 2890       3.717724457538e-12       8.113435647876e-17       7.717049668466e-18 
 2891       3.711104267634e-12       8.101709505457e-17       7.665009462664e-18 
 2892       3.704667819170e-12       8.090004558556e-17       7.613433985355e-18 
 2893       3.698412168813e-12       8.078320750860e-17       7.562345158688e-18 
 2894       3.692334364267e-12       8.066658025747e-17       7.511764963211e-18 
 2895       3.686431444268e-12       8.055016326287e-17       7.461715437926e-18 
 2896       3.680700438570e-12       8.043395595243e-17       7.412218680335e-18 
 2897       3.675138367945e-12       8.031795775069e-17       7.363296846491e-18 
 2898       3.669742244166e-12       8.020216807909e-17       7.314972151049e-18 
 2899       3.664509070006e-12       8.008658635602e-17       7.267266867313e-18 
 2900       3.659435839229e-12       7.997121199672e-17       7.220203327288e-18 
 2901       3.654519536577e-12       7.985604441339e-17       7.173803921732e-18 
 2902       3.649757137769e-12       7.974108301509e-17       7.128091100198e-18 
 2903       3.645145609488e-12       7.962632720780e-17       7.083087371092e-18 
 2904       3.640681909375e-12       7.951177639438e-17       7.038815301720e-18 
 2905       3.636362986021e-12       7.939742997459e-17       6.995297518335e-18 
 2906       3.632185778959e-12       7.928328734508e-17       6.952556706192e-18 
 2907       3.628147218654e-12       7.916934789937e-17       6.910615609591e-18 
 2908       3.624244226499e-12       7.905561102788e-17       6.869497031935e-18 
 2909       3.620473714804e-12       7.894207611790e-17       6.829223835772e-18 
 2910       3.616832586789e-12       7.882874255358e-17       6.789818942850e-18 
 2911       3.613317736574e-12       7.871560971597e-17       6.751305334165e-18 
 2912       3.609926049175e-12       7.860267698298e-17       6.713706050010e-18 
 2913       3.606654400494e-12       7.848994372936e-17       6.677044190027e-18 
 2914       3.603499657309e-12       7.837740932675e-17       6.641342913253e-18 
 2915       3.600458677268e-12       7.826507314365e-17       6.606625438174e-18 
 2916       3.597528308883e-12       7.815293454540e-17       6.572915042773e-18 
 2917       3.594705391519e-12       7.804099289420e-17       6.540235064578e-18 
 2918       3.591986755385e-12       7.792924754910e-17       6.508608900715e-18 
 2919       3.589369221531e-12       7.781769786600e-17       6.478060007955e-18 
 2920       3.586849601834e-12       7.770634319763e-17       6.448611902768e-18 
 2921       3.584424698996e-12       7.759518289357e-17       6.420288161365e-18 
 2922       3.582091306530e-12       7.748421630024e-17       6.393112419756e-18 
 2923       3.579846208756e-12       7.737344276088e-17       6.367108373796e-18 
 2924       3.577686180794e-12       7.726286161558e-17       6.342299779235e-18 
 2925       3.575607988552e-12       7.715247220123e-17       6.318710451766e-18 
 2926       3.573608388719e-12       7.704227385158e-17       6.296364267080e-18 
 2927       3.571684128761e-12       7.693226589717e-17       6.275285160909e-18 
 2928       3.569831946908e-12       7.682244766537e-17       6.255497129082e-18 
 2929       3.568048572148e-12       7.671281848036e-17       6.237024227571e-18 
 2930       3.566330724220e-12       7.660337766313e-17       6.219890572542e-18 
 2931       3.564675125950e-12       7.649412458642e-17       6.204112272515e-18 
 2932       3.563078540340e-12       7.638505883979e-17       6.189673180706e-18 
 2933       3.561537733648e-12       7.627618006537e-17       6.176549021623e-18 
 2934       3.560049463053e-12       7.616748790298e-17       6.164715447881e-18 
 2935       3.558610476647e-12       7.605898199013e-17       6.154148040142e-18 
 2936       3.557217513425e-12       7.595066196203e-17       6.144822307056e-18 
 2937       3.555867303283e-12       7.584252745160e-17       6.136713685190e-18 
 2938       3.554556567001e-12       7.573457808942e-17       6.129797538972e-18 
 2939       3.553282016246e-12       7.562681350378e-17       6.124049160625e-18 
 2940       3.552040353555e-12       7.551923332063e-17       6.119443770106e-18 
 2941       3.550828272333e-12       7.541183716364e-17       6.115956515041e-18 
 2942       3.549642456840e-12       7.530462465411e-17       6.113562470662e-18 
 2943       3.548479582190e-12       7.519759541107e-17       6.112236639748e-18 
 2944       3.547336314337e-12       7.509074905118e-17       6.111953952557e-18 
 2945       3.546209310071e-12       7.498408518880e-17       6.112689266765e-18 
 2946       3.545095217007e-12       7.487760343594e-17       6.114417367406e-18 
 2947       3.543990673581e-12       7.477130340231e-17       6.117112966804e-18 
 2948       3.542892309040e-12       7.466518469524e-17       6.120750704516e-18 
 2949       3.541796743433e-12       7.455924691977e-17       6.125305147262e-18 
 2950       3.540700587605e-12       7.445348967855e-17       6.130750788870e-18 
 2951       3.539600443189e-12       7.434791257194e-17       6.137062050206e-18 
 2952       3.538492902599e-12       7.424251519792e-17       6.144213279115e-18 
 2953       3.537374549019e-12       7.413729715213e-17       6.152178750359e-18 
 2954       3.536241956399e-12       7.403225802786e-17       6.160932665552e-18 
 2955       3.535091689445e-12       7.392739741607e-17       6.170449153096e-18 
 2956       3.533920303612e-12       7.382271490532e-17       6.180702268120e-18 
 2957       3.532724345094e-12       7.371821008187e-17       6.191665992420e-18 
 2958       3.531500350821e-12       7.361388252957e-17       6.203314234389e-18 
 2959       3.530244848446e-12       7.350973182994e-17       6.215620828961e-18 
 2960       3.528954356341e-12       7.340575756212e-17       6.228559537543e-18 
 2961       3.527625383587e-12       7.330195930290e-17       6.242104047956e-18 
 2962       3.526254429966e-12       7.319833662668e-17       6.256227974371e-18 
 2963       3.524837985954e-12       7.309488910551e-17       6.270904857243e-18 
 2964       3.523372532716e-12       7.299161630904e-17       6.286108163253e-18 
 2965       3.521854542092e-12       7.288851780458e-17       6.301811285242e-18 
 2966       3.520280476593e-12       7.278559315703e-17       6.317987542150e-18 
 2967       3.518646789395e-12       7.268284192892e-17       6.334610178950e-18 
 2968       3.516949924328e-12       7.258026368041e-17       6.351652366590e-18 
 2969       3.515186315867e-12       7.247785796924e-17       6.369087201924e-18 
 2970       3.513352389129e-12       7.237562435080e-17       6.386887707656e-18 
 2971       3.511445413407e-12       7.227356264293e-17       6.405033702288e-18 
 2972       3.509466067396e-12       7.217167372198e-17       6.423532447109e-18 
 2973       3.507415886599e-12       7.206995873070e-17       6.442398100871e-18 
 2974       3.505296410933e-12       7.196841881372e-17       6.461644859043e-18 
 2975       3.503109184733e-12       7.186705511756e-17       6.481286953843e-18 
 2976       3.500855756757e-12       7.176586879062e-17       6.501338654269e-18 
 2977       3.498537680187e-12       7.166486098321e-17       6.521814266131e-18 
 2978       3.496156512636e-12       7.156403284750e-17       6.542728132078e-18 
 2979       3.493713816148e-12       7.146338553759e-17       6.564094631630e-18 
 2980       3.491211157208e-12       7.136292020944e-17       6.585928181211e-18 
